"productivity" "temp" "time"
"1" -64.4849549660899 0.462438629402262 7.09199426852927
"2" 13.0854145992092 3.45828533520327 2.48954717948221
"3" -5.03703409337421 -0.872122902747498 3.07302633169876
"4" -12.3304329266074 -1.44337544708388 4.51457181055346
"5" -47.6696715507215 -0.304913077027407 6.32579731646849
"6" -20.4483688734527 1.99509538980342 4.63417058509136
"7" -18.0609581178458 1.25076358505279 4.08557625949568
"8" -51.075573765357 1.34200531820822 6.44199659537857
"9" -5.75812377631557 1.30680315579574 2.88524313667047
"10" -101.545265028935 3.55201005309562 8.82002074428961
"11" -16.3849531339861 -0.227463014553928 3.94751310021005
"12" -23.9897335000936 0.568003662916014 4.70289487725971
"13" -37.6117926684627 -1.89827834464371 6.82598083449344
"14" -41.8247880467435 -0.162149916247224 6.07122730197379
"15" 13.4668686281814 -2.92509913869656 3.42428254918965
"16" -0.148137872482674 3.16184064130602 3.69237689417286
"17" -42.7554869336879 2.33970322634606 5.9788255992085
"18" -77.809928462337 4.28280106909246 8.05509590673115
"19" -55.7102974920668 2.00794307685734 6.62700313496409
"20" -116.597593792435 2.07833352139255 9.17176843101421
"21" 8.9271467792952 4.95930992865505 4.50672639222464
"22" -42.099962561699 1.01793093291035 5.78710977765312
"23" -4.15442014467193 0.482156326611206 2.3934431014314
"24" -2.08908384238634 -1.59807547769694 3.4812828332659
"25" -16.6256536050831 0.570653397446588 3.9037896141755
"26" -94.4354134794414 1.51749966495027 8.28650002874567
"27" -53.8229878721311 1.81985149449336 6.51079865334862
"28" -49.2715470629256 3.26404341831537 6.5574958883095
"29" -93.0861853551904 6.13878201609973 9.41049476846365
"30" -16.2195003622905 4.29674505108705 5.4139907002879
"31" -6.81323341089723 -2.39510504390534 5.15692235577126
"32" -84.9499788341085 -0.264782626671386 8.39131926754548
"33" -105.432404377564 4.07432954791324 9.12666994180044
"34" -33.6853227854208 1.27262470737607 5.36026348234519
"35" -27.5809511499935 1.10155039482495 4.83672390368296
"36" -6.64077265088383 1.63948742452238 3.05417234073025
"37" 16.9481003408165 -3.13077230144093 3.38406619256317
"38" 22.3253596986655 -3.43375626663133 3.4254574455042
"39" -3.08436744950346 0.43812791328672 2.32347926421126
"40" -4.80280965387391 -1.25532005202446 3.83473113711085
"41" -16.414024804368 2.82321093692758 4.58650412683571
"42" -43.2428397250257 2.4967506001554 6.05727780009279
"43" -42.9439871782131 2.367289551509 6.15233830331714
"44" -37.2550822787135 2.14880914283107 5.65370862292365
"45" -10.8072060272192 1.82424560186019 3.80295521734669
"46" -18.5021950713348 1.32045842643019 4.17221096238836
"47" -3.61501480869983 -0.879626393929272 3.06946727499046
"48" 16.7802303829576 -3.60101531439466 4.27981610918524
"49" -38.2194494516621 -0.509484685240379 6.05054689058531
"50" -65.9579996686686 2.64408897624839 7.19336110405618
"51" 20.873386895468 -3.89950406906302 4.65654708575096
"52" 1.36348797615419 2.25604863469251 2.64037083579998
"53" -47.2548047870042 0.628743650003272 6.27492687734695
"54" -64.9019893577132 0.462438629402262 7.09199426852927
"55" 15.308969747975 3.45828533520327 2.48954717948221
"56" -6.21628099287541 -0.872122902747498 3.07302633169876
"57" -12.0347062288764 -1.44337544708388 4.51457181055346
"58" -43.9634932423977 -0.304913077027407 6.32579731646849
"59" -21.4719669136032 1.99509538980342 4.63417058509136
"60" -16.5467100981813 1.25076358505279 4.08557625949568
"61" -52.0960977038446 1.34200531820822 6.44199659537857
"62" -4.62854475429659 1.30680315579574 2.88524313667047
"63" -101.005633439569 3.55201005309562 8.82002074428961
"64" -10.9947272025257 -0.227463014553928 3.94751310021005
"65" -23.9008528410138 0.568003662916014 4.70289487725971
"66" -35.4424871176687 -1.89827834464371 6.82598083449344
"67" -39.608961806953 -0.162149916247224 6.07122730197379
"68" 14.4968075231323 -2.92509913869656 3.42428254918965
"69" -2.99388537789701 3.16184064130602 3.69237689417286
"70" -41.2247801248331 2.33970322634606 5.9788255992085
"71" -77.7632337780177 4.28280106909246 8.05509590673115
"72" -58.8903439768194 2.00794307685734 6.62700313496409
"73" -114.766603217228 2.07833352139255 9.17176843101421
"74" 6.16058698019292 4.95930992865505 4.50672639222464
"75" -42.5296926559625 1.01793093291035 5.78710977765312
"76" -2.65910551325219 0.482156326611206 2.3934431014314
"77" -2.37259994027666 -1.59807547769694 3.4812828332659
"78" -15.3126398521189 0.570653397446588 3.9037896141755
"79" -92.7533636487083 1.51749966495027 8.28650002874567
"80" -53.8474117122344 1.81985149449336 6.51079865334862
"81" -48.6668564676619 3.26404341831537 6.5574958883095
"82" -93.203574365358 6.13878201609973 9.41049476846365
"83" -17.4055372025358 4.29674505108705 5.4139907002879
"84" -8.3103100199611 -2.39510504390534 5.15692235577126
"85" -84.4322992975392 -0.264782626671386 8.39131926754548
"86" -107.994587121414 4.07432954791324 9.12666994180044
"87" -34.4498914562196 1.27262470737607 5.36026348234519
"88" -26.8407608531394 1.10155039482495 4.83672390368296
"89" -3.17527031084918 1.63948742452238 3.05417234073025
"90" 18.1791244300777 -3.13077230144093 3.38406619256317
"91" 21.2571603556887 -3.43375626663133 3.4254574455042
"92" -3.16721333545471 0.43812791328672 2.32347926421126
"93" -8.18668204572189 -1.25532005202446 3.83473113711085
"94" -19.2389849855642 2.82321093692758 4.58650412683571
"95" -42.3002026916853 2.4967506001554 6.05727780009279
"96" -45.6505672345691 2.367289551509 6.15233830331714
"97" -36.4056684029524 2.14880914283107 5.65370862292365
"98" -10.6439442916058 1.82424560186019 3.80295521734669
"99" -19.1665579349478 1.32045842643019 4.17221096238836
"100" -3.12050994806743 -0.879626393929272 3.06946727499046
"101" 17.3326593927507 -3.60101531439466 4.27981610918524
"102" -36.8882207737668 -0.509484685240379 6.05054689058531
"103" -67.5485371084609 2.64408897624839 7.19336110405618
"104" 20.1802517734318 -3.89950406906302 4.65654708575096
"105" 0.494674957856216 2.25604863469251 2.64037083579998
"106" -49.9724224518091 0.628743650003272 6.27492687734695
"107" -60.5442227103034 0.462438629402262 7.09199426852927
"108" 13.0970092455175 3.45828533520327 2.48954717948221
"109" -3.80153993128297 -0.872122902747498 3.07302633169876
"110" -13.0434975163731 -1.44337544708388 4.51457181055346
"111" -47.0058302634318 -0.304913077027407 6.32579731646849
"112" -22.3292108131101 1.99509538980342 4.63417058509136
"113" -15.6083547661562 1.25076358505279 4.08557625949568
"114" -54.2052462251453 1.34200531820822 6.44199659537857
"115" -6.47601989048443 1.30680315579574 2.88524313667047
"116" -99.3548867935182 3.55201005309562 8.82002074428961
"117" -14.2818025655504 -0.227463014553928 3.94751310021005
"118" -24.5103594824636 0.568003662916014 4.70289487725971
"119" -36.9064952697387 -1.89827834464371 6.82598083449344
"120" -40.4925712922993 -0.162149916247224 6.07122730197379
